transaction_id,timestamp,amount,currency,merchant_name,merchant_category,card_type,location_city,location_country,latitude,longitude,is_fraud
7225,2024-01-09 03:59:06,3.36,EUR,GameZone_376,Entertainment,Mastercard,Rome,Italy,41.9028,12.4964,0
15547,2024-01-09 05:03:07,10.11,EUR,HotelVista_766,Travel,Visa,Berlin,Germany,52.52,13.405,0
9591,2024-01-09 05:21:18,25.68,EUR,GameZone_957,Entertainment,Visa,Dublin,Ireland,53.3498,-6.2603,0
5063,2024-01-09 06:24:02,1.95,EUR,BurgerJoint_172,Restaurants,Amex,Berlin,Germany,52.52,13.405,0
8809,2024-01-09 06:30:16,28.36,EUR,GameZone_209,Entertainment,Visa,Tokyo,Japan,35.6895,139.6917,0
8734,2024-01-09 06:40:25,7.48,EUR,CinemaWorld_124,Entertainment,Mastercard,Berlin,Germany,52.52,13.405,0
18625,2024-01-09 07:04:23,1.67,EUR,FlyAway Airlines_966,Travel,Amex,Rome,Italy,41.9028,12.4964,0
9496,2024-01-09 07:16:33,123.0,EUR,GameZone_199,Entertainment,Mastercard,Berlin,Germany,52.52,13.405,0
2699,2024-01-09 07:40:35,5.87,EUR,InternetNet_130,Utilities,Amex,Dublin,Ireland,53.3498,-6.2603,0
12708,2024-01-09 07:43:59,7.58,EUR,SuperMart_666,Groceries,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
2243,2024-01-09 08:07:56,16.16,EUR,GlobalMarket_938,Online Retail,Amex,Dublin,Ireland,53.3498,-6.2603,0
7278,2024-01-09 09:47:56,3.42,EUR,FlyAway Airlines_475,Travel,Visa,Paris,France,48.8566,2.3522,0
7637,2024-01-09 11:03:42,13.19,EUR,SuperMart_979,Groceries,Visa,London,UK,51.5074,-0.1278,0
306,2024-01-09 11:10:04,37.32,EUR,FuelUp_857,Fuel,Visa,Rome,Italy,41.9028,12.4964,0
9118,2024-01-09 14:01:38,6.29,EUR,ConcertLive_514,Entertainment,Amex,London,UK,51.5074,-0.1278,0
13737,2024-01-09 15:19:47,5.91,EUR,BurgerJoint_407,Restaurants,Mastercard,London,UK,51.5074,-0.1278,0
2090,2024-01-09 15:53:31,16.33,EUR,InternetNet_871,Utilities,Visa,London,UK,51.5074,-0.1278,0
7422,2024-01-09 15:54:39,12.47,EUR,BurgerJoint_913,Restaurants,Amex,London,UK,51.5074,-0.1278,0
1061,2024-01-09 18:55:22,12.81,EUR,FixItAll_672,Services,Amex,London,UK,51.5074,-0.1278,0
7133,2024-01-09 19:04:06,12.08,EUR,GlobalMarket_349,Online Retail,Mastercard,Berlin,Germany,52.52,13.405,0
14325,2024-01-09 19:59:57,8.08,EUR,SuperMart_966,Groceries,Mastercard,Paris,France,48.8566,2.3522,0
9028,2024-01-09 20:02:28,11.95,EUR,StreamFlix_166,Subscription,Visa,Rome,Italy,41.9028,12.4964,0
6408,2024-01-09 20:43:29,10.68,EUR,TravelGo_150,Travel,Mastercard,London,UK,51.5074,-0.1278,0
8308,2024-01-10 01:53:26,3.83,EUR,GameZone_326,Entertainment,Visa,Rome,Italy,41.9028,12.4964,0
3799,2024-01-10 01:54:11,33.68,EUR,BurgerJoint_160,Restaurants,Mastercard,London,UK,51.5074,-0.1278,0
7719,2024-01-10 02:33:09,47.18,EUR,TravelGo_133,Travel,Visa,Berlin,Germany,52.52,13.405,0
16037,2024-01-10 03:46:44,382.76,EUR,GameZone_724,Entertainment,Mastercard,Sydney,Australia,-33.8688,151.2093,1
19329,2024-01-10 03:47:28,37.74,EUR,GlobalMarket_927,Online Retail,Visa,London,UK,51.5074,-0.1278,0
4841,2024-01-10 05:12:23,5.47,EUR,FuelUp_717,Fuel,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
10803,2024-01-10 08:14:54,7.9,EUR,HotelVista_910,Travel,Visa,Rome,Italy,41.9028,12.4964,0
10517,2024-01-10 08:16:56,7.04,EUR,SuperMart_850,Groceries,Mastercard,Rome,Italy,41.9028,12.4964,0
8973,2024-01-10 08:55:48,26.82,EUR,InternetNet_349,Utilities,Visa,Paris,France,48.8566,2.3522,0
3716,2024-01-10 10:23:38,14.12,EUR,FreshFoods_807,Groceries,Mastercard,Paris,France,48.8566,2.3522,0
67,2024-01-10 10:40:47,21.11,EUR,DailyNeeds_406,Groceries,Amex,Rome,Italy,41.9028,12.4964,0
16262,2024-01-10 10:43:46,7.67,EUR,E-Boutique_508,Online Retail,Amex,Online,Global,0.0,0.0,0
9766,2024-01-10 10:47:56,6.1,EUR,SuperMart_904,Groceries,Amex,Paris,France,48.8566,2.3522,0
7984,2024-01-10 11:25:32,6.77,EUR,CleanPro_560,Services,Mastercard,Rome,Italy,41.9028,12.4964,0
12213,2024-01-10 11:27:55,14.58,EUR,CloudService_495,Subscription,Visa,Paris,France,48.8566,2.3522,0
9974,2024-01-10 15:28:18,21.14,EUR,BetNow_565,Gambling,Mastercard,Rome,Italy,41.9028,12.4964,0
11505,2024-01-10 16:25:09,24.91,EUR,TravelGo_763,Travel,Mastercard,London,UK,51.5074,-0.1278,0
14284,2024-01-10 16:51:58,9.09,EUR,E-Boutique_459,Online Retail,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
18945,2024-01-10 20:42:56,9.53,EUR,TravelGo_819,Travel,Mastercard,Paris,France,48.8566,2.3522,0
19097,2024-01-10 22:15:50,8.95,EUR,EatWell Diner_119,Restaurants,Amex,Rome,Italy,41.9028,12.4964,0
14629,2024-01-11 01:14:58,7.35,EUR,ConcertLive_365,Entertainment,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
16282,2024-01-11 01:25:29,17.85,EUR,WebShopX_431,Online Retail,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
13738,2024-01-11 02:13:22,9.85,EUR,FuelUp_307,Fuel,Visa,London,UK,51.5074,-0.1278,0
6919,2024-01-11 02:16:21,20.67,EUR,ConcertLive_799,Entertainment,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
12764,2024-01-11 02:46:41,22.52,EUR,EatWell Diner_103,Restaurants,Amex,Rome,Italy,41.9028,12.4964,0
12602,2024-01-11 03:20:34,12.98,EUR,TravelGo_492,Travel,Visa,Dublin,Ireland,53.3498,-6.2603,0
8442,2024-01-11 04:47:57,32.5,EUR,E-Boutique_517,Online Retail,Visa,London,UK,51.5074,-0.1278,0
2455,2024-01-11 04:55:25,4.7,EUR,TravelGo_990,Travel,Amex,London,UK,51.5074,-0.1278,0
2462,2024-01-11 05:09:55,16.96,EUR,GlobalMarket_853,Online Retail,Visa,London,UK,51.5074,-0.1278,0
2235,2024-01-11 06:07:29,13.99,EUR,E-Boutique_304,Online Retail,Mastercard,Paris,France,48.8566,2.3522,0
4859,2024-01-11 06:31:30,11.7,EUR,FreshFoods_882,Groceries,Mastercard,London,UK,51.5074,-0.1278,0
380,2024-01-11 07:56:18,5.4,EUR,E-Boutique_800,Online Retail,Amex,London,UK,51.5074,-0.1278,0
6187,2024-01-11 09:58:58,3.33,EUR,SuperMart_945,Groceries,Visa,Paris,France,48.8566,2.3522,0
11770,2024-01-11 10:01:06,32.33,EUR,WaterWorks_510,Utilities,Visa,New York,USA,40.7128,-74.006,0
6572,2024-01-11 10:02:23,39.45,EUR,GlobalMarket_437,Online Retail,Amex,Dublin,Ireland,53.3498,-6.2603,0
10712,2024-01-11 11:54:52,9.75,EUR,FuelUp_115,Fuel,Amex,Berlin,Germany,52.52,13.405,0
8689,2024-01-11 12:15:08,29.5,EUR,StreamFlix_601,Subscription,Mastercard,London,UK,51.5074,-0.1278,0
1916,2024-01-11 12:18:25,35.41,EUR,E-Boutique_879,Online Retail,Amex,Rome,Italy,41.9028,12.4964,0
18247,2024-01-11 13:07:33,23.39,EUR,QuickGas_950,Fuel,Mastercard,Berlin,Germany,52.52,13.405,0
1493,2024-01-11 13:16:16,7.32,EUR,GameZone_766,Entertainment,Visa,Rome,Italy,41.9028,12.4964,0
1838,2024-01-11 13:39:36,11.24,EUR,ConcertLive_301,Entertainment,Mastercard,Berlin,Germany,52.52,13.405,0
13569,2024-01-11 14:42:33,18.9,EUR,CleanPro_999,Services,Amex,Rome,Italy,41.9028,12.4964,0
17918,2024-01-11 14:42:33,39.45,EUR,CloudService_449,Subscription,Visa,Rome,Italy,41.9028,12.4964,0
15602,2024-01-11 15:09:49,4.53,EUR,TravelGo_331,Travel,Amex,Rome,Italy,41.9028,12.4964,0
19216,2024-01-11 15:54:51,71.69,EUR,DailyNeeds_690,Groceries,Visa,Dublin,Ireland,53.3498,-6.2603,0
11369,2024-01-11 16:18:38,1.95,EUR,StreamFlix_431,Subscription,Mastercard,London,UK,51.5074,-0.1278,0
11215,2024-01-11 16:27:16,31.12,EUR,WebShopX_255,Online Retail,Amex,Paris,France,48.8566,2.3522,0
13153,2024-01-11 16:43:00,27.98,EUR,SuperMart_821,Groceries,Visa,Berlin,Germany,52.52,13.405,0
12140,2024-01-11 16:43:20,30.96,EUR,CafeLuxe_618,Restaurants,Mastercard,Rome,Italy,41.9028,12.4964,0
1035,2024-01-11 17:10:45,5.7,EUR,BurgerJoint_237,Restaurants,Visa,Online,Global,0.0,0.0,0
7536,2024-01-11 18:41:19,10.13,EUR,FreshFoods_621,Groceries,Amex,Berlin,Germany,52.52,13.405,0
19978,2024-01-11 19:16:24,15.68,EUR,GameZone_155,Entertainment,Mastercard,Berlin,Germany,52.52,13.405,0
15253,2024-01-11 20:37:08,7.83,EUR,GlobalMarket_618,Online Retail,Amex,Rome,Italy,41.9028,12.4964,0
6413,2024-01-11 21:04:24,19.45,EUR,FlyAway Airlines_497,Travel,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
12167,2024-01-11 21:07:18,19.57,EUR,E-Boutique_791,Online Retail,Visa,Berlin,Germany,52.52,13.405,0
17863,2024-01-11 21:23:33,2.38,EUR,FixItAll_620,Services,Mastercard,Rome,Italy,41.9028,12.4964,0
16107,2024-01-11 22:02:38,27.98,EUR,FreshFoods_919,Groceries,Amex,Dublin,Ireland,53.3498,-6.2603,0
15310,2024-01-12 04:33:44,9.83,EUR,EatWell Diner_875,Restaurants,Visa,Dublin,Ireland,53.3498,-6.2603,0
1571,2024-01-12 08:12:31,1.97,EUR,SuperMart_523,Groceries,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
3684,2024-01-12 09:19:44,11.42,EUR,ConcertLive_872,Entertainment,Mastercard,Berlin,Germany,52.52,13.405,0
11910,2024-01-12 10:15:30,10.05,EUR,GlobalMarket_282,Online Retail,Amex,Paris,France,48.8566,2.3522,0
14546,2024-01-12 10:27:44,3.72,EUR,SuperMart_821,Groceries,Visa,Dublin,Ireland,53.3498,-6.2603,0
12666,2024-01-12 10:31:36,15.09,EUR,WebShopX_518,Online Retail,Visa,Dublin,Ireland,53.3498,-6.2603,0
524,2024-01-12 11:14:38,9.78,EUR,WaterWorks_119,Utilities,Mastercard,Rome,Italy,41.9028,12.4964,0
7988,2024-01-12 12:04:41,11.31,EUR,SuperMart_787,Groceries,Visa,Berlin,Germany,52.52,13.405,0
8959,2024-01-12 12:45:39,35.42,EUR,ElectroHub_436,Electronics,Amex,Berlin,Germany,52.52,13.405,0
9057,2024-01-12 13:27:58,37.62,EUR,CafeLuxe_633,Restaurants,Amex,Dublin,Ireland,53.3498,-6.2603,0
9606,2024-01-12 14:26:40,13.54,EUR,FreshFoods_431,Groceries,Visa,Rome,Italy,41.9028,12.4964,0
9573,2024-01-12 14:58:39,4.98,EUR,WaterWorks_477,Utilities,Mastercard,Rome,Italy,41.9028,12.4964,0
14414,2024-01-12 15:16:46,9.26,EUR,GlobalMarket_534,Online Retail,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
12543,2024-01-12 15:30:26,23.88,EUR,HotelVista_739,Travel,Amex,Ho Chi Minh City,Vietnam,10.8231,106.6297,0
655,2024-01-12 15:49:15,3.25,EUR,EatWell Diner_223,Restaurants,Amex,Berlin,Germany,52.52,13.405,0
12425,2024-01-12 16:15:48,16.76,EUR,WebShopX_298,Online Retail,Visa,Rome,Italy,41.9028,12.4964,0
13416,2024-01-12 17:20:42,26.85,EUR,GameZone_705,Entertainment,Visa,Dublin,Ireland,53.3498,-6.2603,0
16436,2024-01-12 17:39:33,29.86,EUR,ConcertLive_813,Entertainment,Amex,London,UK,51.5074,-0.1278,0
11710,2024-01-12 18:53:01,21.04,EUR,E-Boutique_714,Online Retail,Mastercard,Berlin,Germany,52.52,13.405,0
11053,2024-01-12 19:01:25,3.5,EUR,GlobalMarket_902,Online Retail,Amex,Dublin,Ireland,53.3498,-6.2603,0
13380,2024-01-12 19:34:21,20.54,EUR,DailyNeeds_638,Groceries,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
9481,2024-01-12 20:12:46,11.37,EUR,BurgerJoint_864,Restaurants,Mastercard,Rome,Italy,41.9028,12.4964,0
2026,2024-01-12 20:25:23,22.39,EUR,WebShopX_175,Online Retail,Visa,Tokyo,Japan,35.6895,139.6917,0
3483,2024-01-12 20:33:07,28.97,EUR,FreshFoods_838,Groceries,Amex,Dublin,Ireland,53.3498,-6.2603,0
10931,2024-01-12 20:38:52,46.26,EUR,WebShopX_793,Online Retail,Visa,London,UK,51.5074,-0.1278,0
2476,2024-01-12 22:17:02,6.95,EUR,CinemaWorld_996,Entertainment,Amex,Berlin,Germany,52.52,13.405,0
560,2024-01-12 22:53:40,24.15,EUR,ElectroHub_388,Electronics,Mastercard,Berlin,Germany,52.52,13.405,0
1358,2024-01-12 23:32:39,14.66,EUR,ElectroHub_735,Electronics,Mastercard,Rome,Italy,41.9028,12.4964,0
19289,2024-01-13 01:58:43,15.71,EUR,ElectroHub_986,Electronics,Amex,Paris,France,48.8566,2.3522,0
3917,2024-01-13 02:04:20,77.12,EUR,LuckySpin Casino_261,Gambling,Amex,Tokyo,Japan,35.6895,139.6917,1
2937,2024-01-13 04:43:48,12.81,EUR,InternetNet_395,Utilities,Mastercard,Ho Chi Minh City,Vietnam,10.8231,106.6297,0
18458,2024-01-13 06:55:58,8.84,EUR,WebShopX_721,Online Retail,Amex,Rome,Italy,41.9028,12.4964,0
2836,2024-01-13 07:24:30,6.79,EUR,SuperMart_825,Groceries,Amex,Paris,France,48.8566,2.3522,0
13617,2024-01-13 09:57:57,7.57,EUR,GlobalMarket_759,Online Retail,Mastercard,Paris,France,48.8566,2.3522,0
1795,2024-01-13 12:22:33,6.42,EUR,PowerCo_294,Utilities,Amex,Dublin,Ireland,53.3498,-6.2603,0
15120,2024-01-13 13:48:29,5.22,EUR,HotelVista_802,Travel,Amex,Berlin,Germany,52.52,13.405,0
18475,2024-01-13 15:32:59,12.64,EUR,EatWell Diner_223,Restaurants,Mastercard,Rome,Italy,41.9028,12.4964,0
14046,2024-01-13 15:38:54,8.58,EUR,FreshFoods_121,Groceries,Mastercard,Berlin,Germany,52.52,13.405,0
12116,2024-01-13 16:41:03,24.52,EUR,BurgerJoint_266,Restaurants,Mastercard,London,UK,51.5074,-0.1278,0
13981,2024-01-13 16:46:46,16.74,EUR,FreshFoods_285,Groceries,Visa,Berlin,Germany,52.52,13.405,0
2355,2024-01-13 19:32:54,19.0,EUR,FixItAll_978,Services,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
15628,2024-01-13 20:34:48,49.7,EUR,BurgerJoint_128,Restaurants,Visa,Rome,Italy,41.9028,12.4964,0
7475,2024-01-13 21:59:21,18.08,EUR,FreshFoods_481,Groceries,Amex,Berlin,Germany,52.52,13.405,0
11312,2024-01-13 23:28:17,24.15,EUR,EatWell Diner_888,Restaurants,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
2547,2024-01-14 00:17:38,50.0,EUR,GlobalMarket_624,Online Retail,Mastercard,Sydney,Australia,-33.8688,151.2093,1
13008,2024-01-14 00:53:06,21.85,EUR,DailyNeeds_573,Groceries,Mastercard,Paris,France,48.8566,2.3522,0
18107,2024-01-14 02:31:29,28.99,EUR,StreamFlix_855,Subscription,Amex,London,UK,51.5074,-0.1278,0
5109,2024-01-14 03:34:23,12.85,EUR,E-Boutique_541,Online Retail,Amex,Berlin,Germany,52.52,13.405,0
1142,2024-01-14 03:37:51,21.17,EUR,EatWell Diner_430,Restaurants,Amex,Paris,France,48.8566,2.3522,0
15689,2024-01-14 03:37:52,17.13,EUR,ElectroHub_400,Electronics,Visa,Paris,France,48.8566,2.3522,0
9197,2024-01-14 04:21:44,15.14,EUR,FreshFoods_284,Groceries,Amex,Paris,France,48.8566,2.3522,0
1541,2024-01-14 04:27:30,6.91,EUR,WebShopX_363,Online Retail,Mastercard,Berlin,Germany,52.52,13.405,0
2001,2024-01-14 04:32:30,52.71,EUR,CloudService_435,Subscription,Visa,London,UK,51.5074,-0.1278,0
3107,2024-01-14 04:39:13,8.7,EUR,E-Boutique_835,Online Retail,Visa,Paris,France,48.8566,2.3522,0
5865,2024-01-14 04:43:14,8.62,EUR,FreshFoods_253,Groceries,Visa,Dublin,Ireland,53.3498,-6.2603,0
5695,2024-01-14 05:29:59,11.85,EUR,FixItAll_278,Services,Visa,Paris,France,48.8566,2.3522,0
12216,2024-01-14 05:46:41,6.38,EUR,WebShopX_882,Online Retail,Visa,Rome,Italy,41.9028,12.4964,0
16449,2024-01-14 07:30:19,5.32,EUR,InternetNet_746,Utilities,Visa,Rome,Italy,41.9028,12.4964,0
2222,2024-01-14 07:33:35,18.99,EUR,PowerCo_392,Utilities,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
18687,2024-01-14 07:40:50,15.93,EUR,CloudService_646,Subscription,Mastercard,Paris,France,48.8566,2.3522,0
1421,2024-01-14 10:45:56,8.03,EUR,SuperMart_658,Groceries,Amex,Rome,Italy,41.9028,12.4964,0
8015,2024-01-14 11:15:48,1.42,EUR,E-Boutique_374,Online Retail,Mastercard,Paris,France,48.8566,2.3522,0
15007,2024-01-14 12:14:03,7.59,EUR,EatWell Diner_268,Restaurants,Visa,London,UK,51.5074,-0.1278,0
2162,2024-01-14 12:21:24,2.63,EUR,BurgerJoint_390,Restaurants,Visa,London,UK,51.5074,-0.1278,0
13239,2024-01-14 12:33:05,22.88,EUR,WaterWorks_431,Utilities,Visa,London,UK,51.5074,-0.1278,0
1099,2024-01-14 14:01:19,13.03,EUR,FreshFoods_186,Groceries,Amex,Paris,France,48.8566,2.3522,0
18222,2024-01-14 14:32:08,9.67,EUR,TravelGo_743,Travel,Visa,Paris,France,48.8566,2.3522,0
10825,2024-01-14 15:19:15,6.29,EUR,CloudService_385,Subscription,Mastercard,Rome,Italy,41.9028,12.4964,0
7468,2024-01-14 15:32:26,12.59,EUR,GlobalMarket_407,Online Retail,Visa,Berlin,Germany,52.52,13.405,0
4462,2024-01-14 15:39:41,5.18,EUR,FlyAway Airlines_334,Travel,Amex,Paris,France,48.8566,2.3522,0
16274,2024-01-14 16:29:03,3.77,EUR,E-Boutique_714,Online Retail,Mastercard,Berlin,Germany,52.52,13.405,0
6765,2024-01-14 17:06:10,4.89,EUR,DailyNeeds_215,Groceries,Mastercard,Paris,France,48.8566,2.3522,0
15732,2024-01-14 17:25:54,27.56,EUR,DailyNeeds_495,Groceries,Mastercard,Paris,France,48.8566,2.3522,0
6561,2024-01-14 17:38:09,11.13,EUR,E-Boutique_847,Online Retail,Mastercard,Rome,Italy,41.9028,12.4964,0
7563,2024-01-14 18:21:12,6.75,EUR,CinemaWorld_146,Entertainment,Mastercard,Rome,Italy,41.9028,12.4964,0
8720,2024-01-14 18:34:03,10.91,EUR,PowerCo_863,Utilities,Mastercard,Tokyo,Japan,35.6895,139.6917,0
1212,2024-01-14 18:35:39,34.78,EUR,CinemaWorld_505,Entertainment,Visa,Dublin,Ireland,53.3498,-6.2603,0
9003,2024-01-14 18:44:51,26.87,EUR,FuelUp_441,Fuel,Visa,London,UK,51.5074,-0.1278,0
1922,2024-01-14 20:21:57,23.2,EUR,GameZone_301,Entertainment,Amex,Dublin,Ireland,53.3498,-6.2603,0
459,2024-01-14 22:06:17,10.7,EUR,GlobalMarket_618,Online Retail,Amex,London,UK,51.5074,-0.1278,0
2723,2024-01-14 23:20:59,53.45,EUR,TravelGo_362,Travel,Amex,London,UK,51.5074,-0.1278,0
18954,2024-01-14 23:46:33,13.27,EUR,LuckySpin Casino_440,Gambling,Mastercard,Paris,France,48.8566,2.3522,0
2731,2024-01-15 00:17:24,6.94,EUR,WebShopX_427,Online Retail,Mastercard,Berlin,Germany,52.52,13.405,0
14661,2024-01-15 00:33:15,8.59,EUR,PowerCo_485,Utilities,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
2637,2024-01-15 03:06:03,9.85,EUR,GlobalMarket_662,Online Retail,Mastercard,Rome,Italy,41.9028,12.4964,0
1923,2024-01-15 03:32:07,9.09,EUR,ElectroHub_251,Electronics,Mastercard,Berlin,Germany,52.52,13.405,0
8916,2024-01-15 04:32:11,5.49,EUR,FreshFoods_602,Groceries,Mastercard,Berlin,Germany,52.52,13.405,0
9141,2024-01-15 05:31:49,5.34,EUR,FreshFoods_456,Groceries,Visa,London,UK,51.5074,-0.1278,0
2740,2024-01-15 05:39:00,16.69,EUR,ElectroHub_787,Electronics,Mastercard,London,UK,51.5074,-0.1278,0
16109,2024-01-15 06:03:26,20.34,EUR,WebShopX_563,Online Retail,Amex,Berlin,Germany,52.52,13.405,0
5155,2024-01-15 07:02:55,26.52,EUR,FreshFoods_434,Groceries,Mastercard,Paris,France,48.8566,2.3522,0
4526,2024-01-15 08:18:56,5.09,EUR,E-Boutique_998,Online Retail,Visa,Paris,France,48.8566,2.3522,0
7249,2024-01-15 08:34:59,20.99,EUR,BetNow_701,Gambling,Mastercard,Rome,Italy,41.9028,12.4964,0
3234,2024-01-15 09:39:37,9.51,EUR,CafeLuxe_423,Restaurants,Amex,London,UK,51.5074,-0.1278,0
9165,2024-01-15 09:58:05,10.26,EUR,GameZone_204,Entertainment,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
1971,2024-01-15 10:32:05,6.49,EUR,FreshFoods_523,Groceries,Visa,London,UK,51.5074,-0.1278,0
17755,2024-01-15 10:45:03,25.87,EUR,SuperMart_781,Groceries,Visa,Dublin,Ireland,53.3498,-6.2603,0
6506,2024-01-15 10:56:57,6.99,EUR,BurgerJoint_159,Restaurants,Visa,Dublin,Ireland,53.3498,-6.2603,0
11471,2024-01-15 12:01:34,14.73,EUR,HotelVista_562,Travel,Mastercard,Paris,France,48.8566,2.3522,0
12322,2024-01-15 13:08:09,13.26,EUR,E-Boutique_112,Online Retail,Mastercard,Rome,Italy,41.9028,12.4964,0
3898,2024-01-15 13:11:52,6.85,EUR,DailyNeeds_535,Groceries,Amex,Dublin,Ireland,53.3498,-6.2603,0
12462,2024-01-15 13:19:23,54.39,EUR,EatWell Diner_291,Restaurants,Amex,Dublin,Ireland,53.3498,-6.2603,0
12113,2024-01-15 13:35:19,3.81,EUR,SuperMart_439,Groceries,Mastercard,London,UK,51.5074,-0.1278,0
6343,2024-01-15 14:00:23,1.52,EUR,E-Boutique_288,Online Retail,Mastercard,Paris,France,48.8566,2.3522,0
18641,2024-01-15 15:34:03,12.85,EUR,FreshFoods_813,Groceries,Amex,Rome,Italy,41.9028,12.4964,0
5148,2024-01-15 15:45:59,8.45,EUR,FixItAll_495,Services,Visa,London,UK,51.5074,-0.1278,0
4398,2024-01-15 18:24:24,23.45,EUR,E-Boutique_764,Online Retail,Visa,Berlin,Germany,52.52,13.405,0
10478,2024-01-15 18:24:49,23.85,EUR,PowerCo_984,Utilities,Amex,Dublin,Ireland,53.3498,-6.2603,0
12861,2024-01-15 19:03:21,33.51,EUR,GameZone_933,Entertainment,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
3878,2024-01-15 19:11:42,5.98,EUR,E-Boutique_876,Online Retail,Amex,Paris,France,48.8566,2.3522,0
9282,2024-01-15 19:38:06,17.07,EUR,StreamFlix_335,Subscription,Amex,Paris,France,48.8566,2.3522,0
6095,2024-01-15 20:16:53,31.1,EUR,FreshFoods_919,Groceries,Visa,Paris,France,48.8566,2.3522,0
10750,2024-01-15 20:41:49,8.34,EUR,FreshFoods_612,Groceries,Mastercard,Rome,Italy,41.9028,12.4964,0
8696,2024-01-15 20:49:48,9.07,EUR,ElectroHub_527,Electronics,Mastercard,Paris,France,48.8566,2.3522,0
7800,2024-01-15 22:11:24,15.02,EUR,SuperMart_271,Groceries,Amex,Tokyo,Japan,35.6895,139.6917,0
3519,2024-01-15 23:30:23,38.4,EUR,CafeLuxe_391,Restaurants,Visa,Berlin,Germany,52.52,13.405,0
17601,2024-01-16 02:11:10,4.29,EUR,ConcertLive_456,Entertainment,Mastercard,Berlin,Germany,52.52,13.405,0
4709,2024-01-16 02:35:40,12.35,EUR,GlobalMarket_602,Online Retail,Amex,Sydney,Australia,-33.8688,151.2093,0
7423,2024-01-16 03:39:23,37.48,EUR,HotelVista_381,Travel,Mastercard,Paris,France,48.8566,2.3522,0
8668,2024-01-16 05:34:22,8.11,EUR,GlobalMarket_480,Online Retail,Amex,Berlin,Germany,52.52,13.405,0
15663,2024-01-16 05:34:22,27.36,EUR,InternetNet_360,Utilities,Mastercard,London,UK,51.5074,-0.1278,0
5892,2024-01-16 06:32:06,5.66,EUR,FreshFoods_903,Groceries,Visa,Tokyo,Japan,35.6895,139.6917,0
7776,2024-01-16 07:29:35,2.46,EUR,E-Boutique_478,Online Retail,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
18608,2024-01-16 07:31:04,26.45,EUR,FlyAway Airlines_911,Travel,Visa,Rome,Italy,41.9028,12.4964,0
8960,2024-01-16 07:55:01,1.8,EUR,GameZone_809,Entertainment,Amex,Rome,Italy,41.9028,12.4964,0
1475,2024-01-16 08:39:21,12.03,EUR,ConcertLive_568,Entertainment,Amex,Rome,Italy,41.9028,12.4964,0
13774,2024-01-16 08:54:50,10.25,EUR,WebShopX_927,Online Retail,Amex,London,UK,51.5074,-0.1278,0
8458,2024-01-16 09:20:59,12.07,EUR,SuperMart_914,Groceries,Amex,Rome,Italy,41.9028,12.4964,0
18597,2024-01-16 09:22:32,12.66,EUR,EatWell Diner_793,Restaurants,Amex,Berlin,Germany,52.52,13.405,0
10149,2024-01-16 10:50:51,14.76,EUR,CleanPro_135,Services,Visa,London,UK,51.5074,-0.1278,0
6519,2024-01-16 10:53:34,12.46,EUR,FreshFoods_588,Groceries,Amex,Paris,France,48.8566,2.3522,0
6948,2024-01-16 11:32:04,13.65,EUR,SuperMart_377,Groceries,Visa,Paris,France,48.8566,2.3522,0
18085,2024-01-16 12:11:26,5.96,EUR,FreshFoods_941,Groceries,Amex,Berlin,Germany,52.52,13.405,0
14994,2024-01-16 12:33:07,1.56,EUR,FreshFoods_714,Groceries,Visa,London,UK,51.5074,-0.1278,0
6582,2024-01-16 12:44:24,6.77,EUR,ConcertLive_591,Entertainment,Amex,Rome,Italy,41.9028,12.4964,0
12365,2024-01-16 14:27:51,9.58,EUR,WebShopX_147,Online Retail,Amex,Paris,France,48.8566,2.3522,0
14870,2024-01-16 15:42:22,3.33,EUR,BurgerJoint_360,Restaurants,Mastercard,Berlin,Germany,52.52,13.405,0
13435,2024-01-16 16:00:51,17.76,EUR,FreshFoods_167,Groceries,Visa,Paris,France,48.8566,2.3522,0
2405,2024-01-16 16:02:19,8.42,EUR,SuperMart_231,Groceries,Amex,London,UK,51.5074,-0.1278,0
2702,2024-01-16 16:46:26,30.61,EUR,SuperMart_720,Groceries,Visa,Berlin,Germany,52.52,13.405,0
3726,2024-01-16 17:08:03,20.05,EUR,EatWell Diner_559,Restaurants,Mastercard,Dublin,Ireland,53.3498,-6.2603,0
13706,2024-01-16 17:10:47,9.29,EUR,BurgerJoint_486,Restaurants,Visa,London,UK,51.5074,-0.1278,0
